profile_name,timestep,value
DHW_or_space,245,0.6376482578884182
DHW_or_space,246,0.8734567690672015
DHW_or_space,247,0.9380874029601257
DHW_or_space,248,0.8645092573595968
DHW_or_space,249,0.8140940952740733
DHW_or_space,250,0.7386923115904942
DHW_or_space,251,0.6835703002633932
DHW_or_space,252,0.6287493409740815
DHW_or_space,253,0.5465383755065774
DHW_or_space,254,0.47769698088174645
DHW_or_space,255,0.4754637835067322
DHW_or_space,256,0.5171652262678218
DHW_or_space,257,0.6230235363939572
DHW_or_space,258,0.7028880493324148
DHW_or_space,259,0.6431267435865397
DHW_or_space,260,0.587949118849299
DHW_or_space,261,0.529766066667703
DHW_or_space,262,0.436238262202375
DHW_or_space,263,0.35192545652568924
DHW_or_space,264,0.3222567620350046
DHW_or_space,265,0.2941222622003965
DHW_or_space,266,0.2901066793459488
DHW_or_space,267,0.3059491346299829
DHW_or_space,268,0.3701503343149976
DHW_or_space,269,0.5482946859115201
DHW_or_space,270,0.7826954494045615
DHW_or_space,271,0.8445235675486382
DHW_or_space,272,0.7668144525879855
DHW_or_space,273,0.7154391924396242
DHW_or_space,274,0.6597106656547814
DHW_or_space,275,0.6202698701452785
DHW_or_space,276,0.5778183475033782
DHW_or_space,277,0.501110143790927
DHW_or_space,278,0.4444741968974576
DHW_or_space,279,0.4547689705436207
DHW_or_space,280,0.4998904071387726
DHW_or_space,281,0.5888771972011315
DHW_or_space,282,0.6408739619676668
DHW_or_space,283,0.5793268961875728
DHW_or_space,284,0.5249768285049887
DHW_or_space,285,0.4686578948352128
DHW_or_space,286,0.3750973021516783
DHW_or_space,287,0.2908169461125784
DHW_or_space,288,0.26106830694568856
DHW_or_space,289,0.2325823989734967
DHW_or_space,290,0.23003722451862196
DHW_or_space,291,0.24730356285675908
DHW_or_space,292,0.31227758060594485
DHW_or_space,293,0.4920006490809243
DHW_or_space,294,0.7283596549094892
DHW_or_space,295,0.7934442920204058
DHW_or_space,296,0.7187241013294622
DHW_or_space,297,0.6712463382700266
DHW_or_space,298,0.6410001306314429
DHW_or_space,299,0.631252483872324
DHW_or_space,300,0.6044690713294967
DHW_or_space,301,0.5298134753773318
DHW_or_space,302,0.46940610451210374
DHW_or_space,303,0.47338655024575405
DHW_or_space,304,0.5032981606821985
DHW_or_space,305,0.5816702057485129
DHW_or_space,306,0.6303802641937376
DHW_or_space,307,0.5705848911700344
DHW_or_space,308,0.517636355724241
DHW_or_space,309,0.4624991570726708
DHW_or_space,310,0.36918337473787394
DHW_or_space,311,0.2867188272764458
DHW_or_space,312,0.25799262495708775
DHW_or_space,313,0.2319802841623802
DHW_or_space,314,0.2301870655478614
DHW_or_space,315,0.24901687697334765
DHW_or_space,316,0.31376985193037416
DHW_or_space,317,0.49386284910793066
DHW_or_space,318,0.7304485993031398
DHW_or_space,319,0.7962320674408959
DHW_or_space,320,0.7219976656325
DHW_or_space,321,0.6760898402472078
DHW_or_space,322,0.6401253858143054
DHW_or_space,323,0.6172924332674926
DHW_or_space,324,0.578742692693482
DHW_or_space,325,0.5025827541841718
DHW_or_space,326,0.44999115501622405
DHW_or_space,327,0.45671985504361967
DHW_or_space,328,0.4988294913657101
DHW_or_space,329,0.5837091676790539
DHW_or_space,330,0.636406808059339
DHW_or_space,331,0.5773413486165255
DHW_or_space,332,0.5258662602217121
DHW_or_space,333,0.47071130007238404
DHW_or_space,334,0.37874937542465736
DHW_or_space,335,0.2982034830019501
DHW_or_space,336,0.2691226042602771
DHW_or_space,337,0.24313758415825895
DHW_or_space,338,0.24210912495890421
DHW_or_space,339,0.26089596839228724
DHW_or_space,340,0.32664181767793066
DHW_or_space,341,0.5081877388735103
DHW_or_space,342,0.7456167319347189
DHW_or_space,343,0.8123673617674522
DHW_or_space,344,0.7388307332688322
DHW_or_space,345,0.6931909906496179
DHW_or_space,346,0.6451364528765134
DHW_or_space,347,0.6129311084228594
DHW_or_space,348,0.571053447942286
DHW_or_space,349,0.4953421869332491
DHW_or_space,350,0.42598181512329564
DHW_or_space,351,0.43170086727089335
DHW_or_space,352,0.4756866249639998
DHW_or_space,353,0.5731813522780165
DHW_or_space,354,0.6444874975072968
DHW_or_space,355,0.587039389198077
DHW_or_space,356,0.5372503122647636
DHW_or_space,357,0.4858507414644652
DHW_or_space,358,0.3945347828845485
DHW_or_space,359,0.3142930171681919
DHW_or_space,360,0.2865635544784258
DHW_or_space,361,0.26125937630126667
DHW_or_space,362,0.2611788007272687
DHW_or_space,363,0.28121899155312036
DHW_or_space,364,0.34783050917469893
DHW_or_space,365,0.5289234248238008
DHW_or_space,366,0.7667275670196702
DHW_or_space,367,0.8326359029545592
DHW_or_space,368,0.757513402458156
DHW_or_space,369,0.7097090208758852
DHW_or_space,370,0.659981599958926
DHW_or_space,371,0.6211521538497903
DHW_or_space,372,0.574085703563274
DHW_or_space,373,0.4980862877463925
DHW_or_space,374,0.44588934968794863
DHW_or_space,375,0.4675594076700148
DHW_or_space,376,0.5058470366439737
DHW_or_space,377,0.591021970375723
DHW_or_space,378,0.6459220796515714
DHW_or_space,379,0.5841732511933476
DHW_or_space,380,0.5298341390033795
DHW_or_space,381,0.47285497019371675
DHW_or_space,382,0.37768701136742905
DHW_or_space,383,0.29543403145363223
DHW_or_space,384,0.2647869028720991
DHW_or_space,385,0.2380253209148964
DHW_or_space,386,0.23522794708673475
DHW_or_space,387,0.2521908932706645
DHW_or_space,388,0.31611513052714546
DHW_or_space,389,0.4946019345273092
DHW_or_space,390,0.7295125553367943
DHW_or_space,391,0.7934681779260896
DHW_or_space,392,0.7170212796305426
DHW_or_space,393,0.6668211578853755
DHW_or_space,394,0.6203263291501054
DHW_or_space,395,0.5959719219296536
DHW_or_space,396,0.5541455751144164
DHW_or_space,397,0.48437747227302524
DHW_or_space,398,0.4345231495639611
DHW_or_space,399,0.43753740095265403
DHW_or_space,400,0.4603651737957104
DHW_or_space,401,0.5393923618232551
DHW_or_space,402,0.6088709806501278
DHW_or_space,403,0.5498139227088408
DHW_or_space,404,0.4968333985246697
DHW_or_space,405,0.4406850270760297
DHW_or_space,406,0.34490803077291227
DHW_or_space,407,0.2593297632426182
DHW_or_space,408,0.22556975807635096
DHW_or_space,409,0.19569037509751183
DHW_or_space,410,0.1899773246026928
DHW_or_space,411,0.20561924736647114
DHW_or_space,412,0.2704065967403083
DHW_or_space,413,0.4508556709097629
DHW_or_space,414,0.6879317762108457
DHW_or_space,415,0.7532355940348926
DHW_or_space,416,0.678477858247514
DHW_or_space,417,0.6319449890637758
DHW_or_space,418,0.6043114059371265
DHW_or_space,419,0.5957346386952468
DHW_or_space,420,0.5636886359451805
DHW_or_space,421,0.4878863730646779
DHW_or_space,422,0.4166237879887502
DHW_or_space,423,0.4158349232446209
DHW_or_space,424,0.4469443617656052
DHW_or_space,425,0.538565571322851
DHW_or_space,426,0.6111677057750027
DHW_or_space,427,0.5545190986653692
DHW_or_space,428,0.5047679668735239
DHW_or_space,429,0.45208043533284176
DHW_or_space,430,0.36047092498336797
DHW_or_space,431,0.2794563231324931
DHW_or_space,432,0.2510495947502077
DHW_or_space,433,0.22476360871344522
DHW_or_space,434,0.22268016665964938
DHW_or_space,435,0.2406200654112211
DHW_or_space,436,0.3055825482554016
DHW_or_space,437,0.4858156870439733
DHW_or_space,438,0.720567495097085
